headline,date,doc_type,material_type,section,keywords
Restaurants,1995-09-15,article,Review,,"['Reviews', 'Restaurants']"
Finding The Vikings At Home,1995-09-10,article,News,,"['Travel and Vacations', 'NYTRAVEL', 'Vikings']"
DIARY,1995-09-03,article,News,,[]
"In Melbourne, Classic Cuisine Is Thriving",1995-09-03,article,News,,"['Reviews', 'Restaurants', 'NYTRAVEL']"
"Resurrecting Patriots, and Their Park; Shrine to Revolution's Martyrs Is Part of Fort Greene Renewal",1995-09-23,article,News,,"['Restoration and Rehabilitation', 'Prisoners of War', 'Monuments and Memorials', 'Revolutionary War, American (1775-83)']"
It's Folk Art In King Size,1995-09-28,article,News,,"['Antiques', 'Art']"
"A Celebrity Chef, but Not in Restaurants",1995-09-24,article,News,,"['Diet and Nutrition', 'FIRES AND FIREMEN', 'Books and Literature', 'Cooking and Cookbooks']"
"For Indian Politician, An Opulent Wedding Means Political Bliss",1995-09-10,article,Biography,,"['Weddings and Engagements', 'Ethics', 'Politics and Government']"
Urawa Journal; To Pinch Yen: Freeze Rice and Save Bath Water,1995-09-15,article,News,,"['Social Conditions and Trends', 'Economic Conditions and Trends', 'Consumer Behavior']"
The Latest Craze on Campus: Learning to Do the McNamara,1995-09-15,article,News,,"['College Athletics', 'Athletics and Sports']"
