headline,date,doc_type,material_type,section,keywords
BUSINESS Digest,1979-05-10,article,Archives,,[]
BUSINESS Digest,1979-05-16,article,Archives,,[]
BUSINESS Digest,1979-05-04,article,Archives,,[]
BUSINESS Digest,1979-05-29,article,Archives,,[]
BUSINESS Digest,1979-05-30,article,Archives,,[]
Dollar Advances Sharply In Active Tokyo Trading,1979-05-02,article,Archives,,"['Currency', 'INTERNATIONAL MONETARY SYSTEM']"
CURRENCY MARKETS,1979-05-18,article,Archives,,[]
COMMODITIES,1979-05-22,article,Archives,,[]
COMMODITIES,1979-05-18,article,Archives,,[]
BUSINESS Digest,1979-05-05,article,Archives,,[]
