headline,date,doc_type,material_type,section,keywords
Earnings reports give a lift Wall Street,2009-02-07,article,News,,[]
Wall Street lower as it takes in economic reports,2009-02-02,article,News,,[]
Stocks Slump on Corporate Woes; Indexes Fall by 3.4%,2009-02-24,article,News,,[]
Stocks Slump on Corporate Woes; Indexes Fall by 3.4%,2009-02-23,article,News,,['Stocks and Bonds']
Bet Your Bottom Dollar on 99 Cents,2009-02-07,article,News,,"['Consumer Behavior', 'Discount Selling', 'Prices (Fares, Fees and Rates)', 'Advertising and Marketing']"
U.S. markets start week with a sharp drop,2009-02-23,article,News,,[]
February blues after the worst of Januarys,2009-02-02,article,News,,[]
February Blues After the Worst of Januarys,2009-02-02,article,News,,[]
February Blues After the Worst of Januarys,2009-02-02,article,News,,"['Economic Stimulus Act (2008)', 'Subprime Mortgage Crisis', 'Personal Finances', 'Dow Jones Stock Average', 'Stocks and Bonds', 'Recession and Depression']"
Stocks fall in Asia on worries about U.S. consumer spending,2009-02-05,article,News,,[]
