headline,date,doc_type,material_type,section,keywords
Costume Jewelry's Golden Age,2009-11-23,article,News,,"['Gifts', 'Luxury Goods']"
Market Rally Continues in Asia,2009-11-10,article,,,[]
Paulson Hedge Fund Still Likes Banks,2009-11-18,article,,,['Hedge Funds']
Market Rally Continues in Asia,2009-11-09,article,News,,"['US Dollar (Currency)', 'Stocks and Bonds']"
Minmetals offers $1.7 billion for Oz Minerals,2009-11-06,article,News,,[]
"Sampler: Cat Claws, Money Flows and Tree Trimmers",2009-11-16,article,,,[]
Vietnam Raises Rates and Devalues Currency to Check Inflation,2009-11-26,article,News,,"['Currency', 'Interest Rates', 'Economic Conditions and Trends']"
Minmetals offers $1.7 billion for Oz Minerals,2009-11-06,article,News,,[]
40 Miles of Creative Spaces,2009-11-14,article,News,,"['Sewing', 'Art', 'Textiles']"
Global Banking Fears Lead to Mixed Results,2009-11-04,article,,,[]
