headline,date,doc_type,material_type,section,keywords
Skier Turned His Life Around but Kept Eyes on Olympic Gold,2010-02-09,article,News,,['Olympic Games (2010)']
Inside the Rings,2010-02-16,multimedia,Video,,"['Olympic Games (2010)', 'Snowboarding']"
I.P.O. Said to Value Turkish Miner at $1.4 Billion,2010-02-08,article,,,[]
Inside the Rings: If It Wasn’t for Those Medaling Americans,2010-02-20,article,,,[]
"Inside the Rings: Lindsey Jacobellis, Style and Substance",2010-02-16,article,,,[]
"Error-Prone Coach Returns, but Can’t Shake His Blunder",2010-02-27,article,News,,"['Olympic Games (2010)', 'Speedskating']"
If This Be Victory …,2010-02-26,article,,,[]
Marta Moves Up California Coast in W.P.S. Dispersal Draft,2010-02-05,article,News,,['Soccer']
Not Even James Can Assist Madison Square Garden Inc.,2010-02-15,article,,,"['Madison Square Garden', 'Mergers, Acquisitions and Divestitures', 'Stocks and Bonds']"
Planning to Manage Riches Wisely,2010-02-16,article,News,,"['Metals and Minerals', 'Gold', 'Copper, Brass and Bronze', 'Coal', 'Uranium', 'Economic Conditions and Trends']"
