headline,date,doc_type,material_type,section,keywords
Spitz Lends His Prestige to Swim Hall,2005-05-22,article,News,,[]
Spitz Lends His Prestige to Swim Hall,2005-05-22,article,News,,[]
"ViewPoints: At Disney, revenge of the dissidents",2005-05-14,article,News,,[]
Detroit's Best Hope: An American Idol,2005-05-01,article,News,,[]
Briefs: France optimistic on economy,2005-05-17,article,News,,[]
2 Equity Firms Set to Acquire Neiman Marcus,2005-05-02,article,News,,"['Mergers, Acquisitions and Divestitures', 'Discount Selling', 'RETAIL STORES AND TRADE']"
Paying Less to Zap That Unwanted Hair,2005-05-15,article,News,,['Surgery and Surgeons']
Briefly: BMG to acquire U.S. music club,2005-05-11,article,News,,[]
"Your Tired and Your Poor, but Not Your National Team",2005-05-30,article,News,,['Soccer']
India's malls pull in people who aren't buying,2005-05-11,article,News,,[]
