headline,date,doc_type,material_type,section,keywords
"Oil falls, lending support to U.S. equities",2008-07-22,article,News,,[]
Fed chief's comments lift stocks and the dollar,2008-07-08,article,News,,[]
Asian shares slide as Merrill Lynch announces write-down,2008-07-29,article,News,,[]
U.S. stocks can't maintain rally while global stocks gain,2008-07-09,article,News,,[]
Fears about Fannie Mae and Freddie Mac slam global stocks and dollar,2008-07-11,article,News,,[]
Mixed markets in U.S. after weak tech earnings,2008-07-18,article,News,,[]
Comments by Fed chief lift U.S. stocks and the dollar,2008-07-08,article,News,,[]
Wall Street closes higher as Bernanke comments reassure market,2008-07-10,article,News,,[]
Wall Street tumbles on renewed credit jitters,2008-07-09,article,News,,[]
Opportunity Knocks,2008-07-18,article,Review,,['MOTION PICTURES']
