headline,date,doc_type,material_type,section,keywords
The Economy,1981-03-04,article,News,,['NO INDEX TERMS']
The Economy,1981-03-06,article,News,,['NO INDEX TERMS']
"Antiques;
ANNUAL SHOW IN OLD TOWN",1981-03-15,article,News,,['Antiques']
EXPORTS SPUR SOUTH AFRICAN COAL MINE GROWTH,1981-03-19,article,News,,"['Mines and Mining', 'International Trade and World Market', 'Coal']"
Business Digest,1981-03-27,article,News,,['NO INDEX TERMS']
"DINING OUT;
THE FROG PRINCE TAKES NEW FORM",1981-03-29,article,Review,,['BARS AND RESTAURANTS']
"Comment;
SUPPLY SIDE'S BAD SIDE",1981-03-15,article,News,,"['United States Economy', 'PRICES', 'Budgets and Budgeting', 'Credit', 'Oil (Petroleum) and Gasoline', 'Currency']"
The Economy,1981-03-20,article,News,,['NO INDEX TERMS']
"Business Digest; SATURDAY, MARCH 28,1981; The Economy",1981-03-28,article,News,,['NO INDEX TERMS']
BELGIUM IN WORST SLUMP SINCE WAR,1981-03-14,article,News,,"['LABOR', 'UNEMPLOYMENT AND JOB MARKET', 'Economic Conditions and Trends']"
