headline,date,doc_type,material_type,section,keywords
World Gold,1979-02-17,article,Archives,,[]
I.M.F. Gold Sale Averages $252.53,1979-02-08,article,Archives,,"['Foreign Aid', 'GENERAL AND MULTINATIONAL FOREIGN AID', 'Gold']"
World Gold,1979-02-15,article,Archives,,[]
World Gold,1979-02-16,article,Archives,,[]
World Gold,1979-02-01,article,Archives,,[]
Investors Bilked by Gold Scam,1979-02-25,article,Archives,,['Gold']
CURRENCY MARKETS,1979-02-15,article,Archives,,[]
Canada. Tells of Plans For $50 Gold Pieces,1979-02-24,article,Archives,,"['Gold', 'Currency']"
CURRENCY MARKETS,1979-02-20,article,Archives,,[]
"Gold Peaks, Retreats; Renewed Rise Expected",1979-02-09,article,Archives,,"['Currency', 'INTERNATIONAL MONETARY SYSTEM']"
