headline,date,doc_type,material_type,section,keywords
CURRENCY MARKETS Dollar Continues Slide; Gold and Silver Weaken; Silver Prices Decline ,1980-04-11,article,Archives,,[]
World Gold,1980-04-18,article,Archives,,[]
World Gold,1980-04-11,article,Archives,,[]
World Gold,1980-04-16,article,Archives,,[]
World Gold,1980-04-01,article,Archives,,[]
World Gold,1980-04-23,article,Archives,,[]
COMMODITIES; Gold Futures Mixed; Lumber and Plywood Up Cash Prices Spot Commodity Index ,1980-04-18,article,Archives,,[]
World Gold,1980-04-26,article,Archives,,[]
World Gold,1980-04-19,article,Archives,,[]
World Gold,1980-04-09,article,Archives,,[]
