headline,date,doc_type,material_type,section,keywords
"ANTIQUES;

A TRADITION OF TRADING IN SOUTHPORT",1985-10-27,article,News,,"['Antiques', 'SHOWS (EXHIBITS)']"
THE LONDON CONNECTION,1985-10-27,article,News,,"['Airlines and Airplanes', 'FARES']"
"NUMISMATICS;

CONFERENCE ON PAPER MONEY",1985-10-13,article,News,,['Numismatics']
"NUMISMATICS;

COINS FOR STATUE OF LIBERTY",1985-10-27,article,News,,"['Numismatics', 'Design']"
"  October 6, 1985",1985-10-06,article,Statistics,,['TERMS NOT AVAILABLE']
"  October 13, 1985",1985-10-13,article,Statistics,,['TERMS NOT AVAILABLE']
"  October 27, 1985",1985-10-27,article,Statistics,,['United States Economy']
THE U.S. SIMPLY NEEDS FEWER FARMS,1985-10-13,article,News,,['TERMS NOT AVAILABLE']
"Pentagon;   The Navy, Saving Money, Toots Its Whistle",1985-10-29,article,News,,"['Defense Contracts', 'BUREAUCRATIC RED TAPE', 'Military Aircraft', 'Finances', 'UNITED STATES ARMAMENT AND DEFENSE']"
"BUSINESS DIGEST: FRIDAY, NOVEMBER 1, 1985",1985-11-01,article,Summary,,[]
