headline,date,doc_type,material_type,section,keywords
World Gold,1979-01-30,article,Archives,,[]
World Gold,1979-01-27,article,Archives,,[]
World Gold,1979-01-20,article,Archives,,[]
World Gold,1979-01-16,article,Archives,,[]
World Gold,1979-02-01,article,Archives,,[]
World Gold,1979-01-11,article,Archives,,[]
Gold Revenue Up In South Africa,1979-01-20,article,Archives,,['Gold']
A. T. Cross Raises Prices,1979-01-03,article,Archives,,['Pens and Pencils']
COMMODITIES,1979-01-26,article,Archives,,[]
COMMODITIES Gold Futures Advance; Silver Gains Slightly,1979-01-18,article,Archives,,[]
