headline,date,doc_type,material_type,section,keywords
"COMMODITIES; Late Buying Stabilizes Silver, Sends Gold Up",1980-05-02,article,Archives,,[]
CURRENCY MARKETS Gold Falls in New York; Dollar Mixed in Trading; Central Banks Support Dollar,1980-05-01,article,Archives,,[]
COMMODITIES Financial Futures Stage Sharp Rebound in Price,1980-05-21,article,Archives,,[]
COMMODITIES Silver and Gold Futures Decline by Daily Limits; Spot Silver Loses S1.17 Corn Futures Advance ,1980-05-01,article,Archives,,[]
COMMODITIES Precious Metals Climb; Wheat and Corn Also Up; Weather Continues to Dominate,1980-05-28,article,Archives,,[]
Stage: 'Happy Time' at the Goodspeed,1980-05-07,article,Archives,,[]
COMMODITIES; Sugar Prices Up Limit; Livestock Futures Mixed Iranians Report China Oil Deal ,1980-05-15,article,Archives,,[]
COMMODITIES Precious Metals Futures Surge on Weak Dollar; Spot Platinum Up $20.70 Spot Commodity Index ,1980-05-31,article,Archives,,[]
NUMISMATICS; Which Coin Will Be the First to Sell for $1 Million? Vatican Coins 1804 Silver Dollar New York Auction,1980-05-18,article,Archives,,[]
U.S. Dollar Falls Against the Yen,1980-05-27,article,Archives,,[]
