headline,date,doc_type,material_type,section,keywords
Touch of Celebrity Attracts Bidders to Auction of Perry Como Memorabilia,2002-05-31,article,News,,"['Auctions', 'Memorabilia']"
Q&A / Takashi Asai : How to escape Japan's next crisis,2002-05-16,article,,,[]
Take the Tunnel to the Boathouse,2002-05-05,article,News,,"['Historic Buildings and Sites', 'THUNDERBIRD LODGE (LAKE TAHOE, NEV)']"
Will Inflation Bets Continue to Pay Off?,2002-05-17,article,News,,"['United States Economy', 'Prices (Fares, Fees and Rates)', 'Interest Rates', 'Credit', 'Stocks and Bonds']"
"The Motto at Auction: Spend, Spend, Spend",2002-05-08,article,News,,"['Records and Achievements', 'Auctions', 'Prices (Fares, Fees and Rates)', 'Art']"
"Welcome to Our Law School, Young Man. We'll See You in Court.",2002-05-06,article,News,,"['Names, Organizational', 'Arbitration, Conciliation and Mediation', 'Suits and Litigation', 'Trademarks and Trade Names', 'Computers and the Internet']"
Q&A / Takashi Asai : How to escape Japan's next crisis,2002-05-16,article,News,,[]
"Silicon Pets, but the Pride Is Real",2002-05-02,article,News,,"['Prices (Fares, Fees and Rates)', 'Robots']"
What's in An Award? He'll Tell You,2002-05-19,article,News,,"['Tony Awards (Theater Awards)', 'SPECIAL SECTIONS', 'Awards, Decorations and Honors', 'Theater']"
"Kabul Journal; In the Afghan Capital, Rents Go Through the Roof",2002-05-14,article,News,,[]
