headline,date,doc_type,material_type,section,keywords
"Chasing a Golden Dream, Chinese Miners Are on the Run in Ghana",2013-06-11,article,News,,"['Mines and Mining', 'Gold', 'Foreign Workers', 'Immigration and Emigration']"
"At ZZ’s Clam Bar, Seafood Shares the Stage With Cocktails",2013-06-18,article,News,,"['Clams', 'Restaurants']"
"Hilton, a Midtown Hotel Built for the Future, Turns 50",2013-06-26,article,News,,"['Architecture', 'Hotels and Travel Lodgings']"
"100, 75, 50 Years Ago",2013-06-02,article,News,,[]
Ratings Service Moody’s Finds Pension Shortfall,2013-06-27,article,News,,[]
Vodafone Pursues a German Deal,2013-06-12,article,News,,[]
Markets Slump Over Fed Exit Plan and China Credit Squeeze,2013-06-20,article,News,,"['Stocks and Bonds', 'United States Economy', 'Quantitative Easing', 'Economic Conditions and Trends']"
Auctions Show Signs of Being Squeezed by Scarcity,2013-06-21,article,News,,"['Art', 'Auctions']"
IHT Quick Read: June 21,2013-06-21,article,News,,[]
"A Bungalow Built for Fun, Then for a Whole Lot More",2013-06-27,article,News,,['Real Estate and Housing (Residential)']
