headline,date,doc_type,material_type,section,keywords
THE MARKETS: Market Place; The dividend-earnings link may not be what it seems.,1998-02-12,article,News,,"['DIVIDENDS', 'Stocks and Bonds']"
Legends of Ore; The Rise and Fall of a Venerable Name in South African Mining,1998-02-05,article,News,,"['Suspensions, Dismissals and Resignations', 'Mines and Mining', 'Mergers, Acquisitions and Divestitures', 'COMPANY AND ORGANIZATION PROFILES', 'Blacks', 'Black People', 'Finances', 'Gold', 'Coal', 'Titanium']"
February 15-21; The Tale of Two Teams,1998-02-22,article,News,,[]
Bus Fare Cuts Are Extended To 3 Boroughs,1998-02-22,article,News,,"['Buses', 'Prices (Fares, Fees and Rates)', 'Transit Systems']"
"Look and, Yes, Touch",1998-02-01,article,News,,"['Jewels and Jewelry', 'Braille', 'Blindness']"
Two Charged in Commodities Scheme,1998-02-05,article,News,,"['Frauds and Swindling', 'Commodities', 'Securities and Commodities Violations', 'Futures and Options Trading', 'Insider Trading']"
THE MARKETS: Market Place; Is silver the glitter of yesterday? Or is it the new ingredient of the reasonably prudent portfolio?,1998-02-19,article,News,,"['Prices (Fares, Fees and Rates)', 'Futures and Options Trading', 'Silver']"
"Sips; Perfect Cognac, and It Better Be, for $3,700",1998-02-04,article,News,,"['Cognac', 'Prices (Fares, Fees and Rates)', 'Alcoholic Beverages']"
Test Kitchen; A Knife for Kitchen Olympians,1998-02-11,article,News,,['Knives']
Mexico Tops U.S. on Matador Header,1998-02-16,article,News,,"['CONCACAF GOLD CUP (SOCCER)', 'Soccer']"
