headline,date,doc_type,material_type,section,keywords
World Briefings,2005-07-23,article,News,,[]
My Dog. Our Wardrobe.,2005-07-03,article,News,,"['Dogs', 'APPAREL']"
From silver screen to smaller screens,2005-07-30,article,News,,[]
Ostrich Leather in South Africa,2005-07-10,article,News,,"['Feathers', 'Leather and Leather Goods', 'Ostriches', 'Birds', 'Travel and Vacations']"
"Soccer: Real Madrid is upset, 3-0, by Tokyo Verdy",2005-07-26,article,News,,[]
Shooter vs. shooter in paparazzi wars,2005-07-19,article,News,,[]
"Little Girls, Big Glasses",2005-07-24,article,News,,[]
The Dancing Girls of Lahore: Selling Love and Saving Dreams in Pakistan's Ancient Pleasure District,2005-07-23,article,News,,[]
Sophistication on Hudson's West Bank,2005-07-24,article,News,,"['Condominiums', 'MARTIN, ANTOINETTE', 'Housing', 'Real Estate']"
"Q & A: Markets first, then funds",2005-07-05,article,News,,[]
