headline,date,doc_type,material_type,section,keywords
INGOTS OF GOLD ARE DIVIDED IN MURMANSK,1981-10-13,article,News,,"['Ships and Shipping', 'ARMAMENT, DEFENSE AND MILITARY FORCES', 'MILITARY EQUIPMENT', 'Gold']"
RECYCLING: LESS GOLD IN GARBAGE,1981-10-18,article,News,,"['PRICES', 'FACTORIES AND INDUSTRIAL PLANTS', 'Paper and Pulp', 'Waste Materials and Disposal', 'Recycling of Waste Materials']"
Krugerrand Sales Increase,1981-10-13,article,News,,"['Sales', 'Currency', 'CONTRACTS']"
"PRICES AND MONEY, BY THE WINNER OF THE NOBEL",1981-10-18,article,Text,,"['United States Economy', 'PRICES', 'Economics', 'Books and Literature']"
"FRIDAY, OCTOBER 30, 1981; The Economy",1981-10-30,article,News,,['NO INDEX TERMS']
"Business Digest; FRIDAY, OCTOBER 2, 1981; The Economy",1981-10-02,article,News,,['NO INDEX TERMS']
"THURSDAY, OCTOBER 22, 1981; The Economy",1981-10-22,article,News,,['NO INDEX TERMS']
"Business Digest; SATURDAY, OCTOBER 31, 1981; Companies",1981-10-31,article,News,,['NO INDEX TERMS']
Business Digest; The Economy,1981-10-10,article,News,,['NO INDEX TERMS']
"FRIDAY, OCTOBER 16, 1981; International",1981-10-16,article,News,,['NO INDEX TERMS']
