headline,date,doc_type,material_type,section,keywords
"WHAT PRICE NUCLEAR POWER? IN SIBERIA, IT'S HIGH",1987-04-20,article,News,,['ATOMIC ENERGY']
Late Rebound Cuts Dow Loss to 4.83,1987-04-28,article,News,,"['Stocks and Bonds', 'Dow Jones Stock Average', 'STOCK PRICES AND TRADING VOLUME']"
"BUSINESS DIGEST: WEDNESDAY, APRIL 8, 1987",1987-04-08,article,Summary,,[]
"BUSINESS DIGEST: TUESDAY, APRIL 7, 1987",1987-04-07,article,Summary,,[]
Market Place; Behind Silver's Wild Gyrations,1987-04-29,article,News,,"['PRICES', 'Silver']"
Silver Leads Advance As Demand Intensifies,1987-04-24,article,News,,"['INTERNATIONAL MONETARY SYSTEM', 'PRICES', 'INTEREST (MONEY)', 'Currency', 'FUTURES TRADING', 'Credit', 'RATES', 'Silver']"
Wild Metal Shifts Led By Silver,1987-04-28,article,News,,"['Metals and Minerals', 'PRICES', 'Silver']"
"NUMISMATICS;
KOREAN OLYMPIC COINS ACCENT LOCAL TALENTS",1987-04-05,article,News,,"['Numismatics', 'SUMMER GAMES (OLYMPICS)', 'Olympic Games (1988)']"
"NUMISMATICS;
DESIGNS ARE RELEASED FOR CONSTITUTION COINS",1987-04-12,article,News,,"['Numismatics', 'Constitutions']"
Peru Suspends Sales of Silver,1987-04-22,article,News,,"['International Trade and World Market', 'PRICES', 'Silver']"
