headline,date,doc_type,material_type,section,keywords
No Brake Seen for Dollar As the Central Banks Balk,1995-04-03,article,,,[]
Dow Rises 6.57 to a Record After Recouping Early Loss,1995-04-29,article,News,,"['Stocks and Bonds', 'Dow Jones Stock Average']"
INSIDE,1995-04-02,article,Summary,,['NO INDEX TERMS']
"El Dorado, Lost Again?",1995-04-07,article,Op-Ed,,"['Gold', 'STRIP MINING', 'Mines and Mining', 'Foreign Investments', 'Forests and Forestry', 'Indians, American']"
"CURRENTS;
A Photo Finish For Furniture",1995-04-06,article,News,,"['Photography', 'Furniture']"
Dollar Stumbles Further in Thin Holiday Market,1995-04-18,article,,,[]
A Wild Day for the Markets as Dollar Resumes Its Plunge,1995-04-01,article,News,,"['Currency', 'Stocks and Bonds']"
"Stocks Retreat From Early Gains, With Dow Falling 12.80",1995-04-18,article,News,,"['Stocks and Bonds', 'Dow Jones Stock Average']"
"The View From: Bedford;
9 Salons That Will Benefit a College",1995-04-16,article,News,,['Chess']
New Prisons Cast Shadow Over Higher Education,1995-04-12,article,News,,"['Prisons and Prisoners', 'Colleges and Universities']"
