headline,date,doc_type,material_type,section,keywords
PRETORIA MINERS FEUD WITH OWNERS,1989-01-13,article,News,,"['Mines and Mining', 'Gold', 'Strikes']"
The Biggest Wheel,1989-01-16,article,News,,"['Bicycles', 'Awards, Decorations and Honors']"
Accessories for Fast Movers,1989-01-01,article,News,,['APPAREL']
Your Money,1989-01-21,article,News,,"['Numismatics', 'INVESTMENTS']"
Seeing Double at Adolfo: Never Too Much of a Good Thing,1989-01-06,article,News,,"['Reviews', 'SHOWS (EXHIBITS)', 'APPAREL']"
"NATIONAL NOTEBOOK: Durham, N.C.; Adieu, Tobacco, Hello Drugs",1989-01-01,article,News,,"['ECONCOMIC CONDITIONS AND TRENDS', 'Real Estate', 'TOBACCO', 'DRUGS AND DRUG TRADE']"
Shamrock Lifts Bid for Polaroid,1989-01-20,article,News,,"['Mergers, Acquisitions and Divestitures', 'PROXY CONTESTS']"
BUSINESS DIGEST,1989-01-18,article,Summary,,[]
BUSINESS DIGEST,1989-01-24,article,Summary,,[]
AUCTIONS,1989-01-27,article,News,,"['Auctions', 'Art']"
