headline,date,doc_type,material_type,section,keywords
"Christie’s Just Set Another Auction Record, for Handbag Sales",2017-12-14,article,News,,"['Handbags and Purses', 'Auctions']"
Gucci Moves Its Fine Jewelry Line Upmarket,2017-12-06,article,News,,['Jewels and Jewelry']
Toblerone vs. Poundland: A Food Fight With Peaks and Troughs,2017-12-05,article,News,,"['Chocolate', 'Trademarks and Trade Names']"
Jewelry Diversity: A Taiwanese Designer at a Finnish Brand,2017-12-01,article,News,,['Jewels and Jewelry']
"Remaking Ancient Greece, With Paints or Pixels",2017-12-21,article,Review,,"['Art', 'Greek Civilization', 'Museums']"
The Can’t-Lose Way for Your Business to Pop: Add Bitcoin to Its Name,2017-12-21,article,News,,"['Bitcoin (Currency)', 'Names, Organizational', 'Virtual Currency', 'Computers and the Internet']"
"Review: Her Lips Are Blue, Her Dances Unpredictable",2017-12-04,article,Review,,['Dancing']
"From the Personal to the Political, 19 Artists to Watch Next Year",2017-12-27,article,Review,,"['Art', 'Museums']"
High Jewelry Today. Clients Tomorrow?,2017-12-01,article,News,,['Jewels and Jewelry']
Humble Cinderella: The 8 Best Classical Music Moments of the Week on YouTube,2017-12-15,article,News,,[]
