headline,date,doc_type,material_type,section,keywords
$1 Billion Deal Turns MetLife Into Condos,2005-03-31,article,News,,"['Condominiums', 'Housing', 'Prices (Fares, Fees and Rates)', 'Office Buildings and Commercial Properties', 'Buildings (Structures)']"
They're In on the Joke: Hollywood's Funniest Clique,2005-03-27,article,News,,"['Comedy and Humor', 'MOTION PICTURES']"
Investing: An updated Midas touch,2005-03-19,article,News,,[]
"Love's Labor Now Lost, to the Gavel",2005-03-06,article,News,,['Auctions']
"Sometimes, new is improved",2005-03-17,article,News,,[]
"Let's Hit the Gift Shop, and Drop $60,000",2005-03-30,article,News,,"['Jewels and Jewelry', 'CATALOGS', 'Museums', 'Art', 'Computers and the Internet']"
Condo Conversions In an Architectural Gem,2005-03-27,article,News,,"['Condominiums', 'Historic Buildings and Sites', 'Housing', 'Restoration and Rehabilitation', 'Real Estate']"
Gucci Replaces Its Designer for Women's Wear,2005-03-09,article,News,,"['Suspensions, Dismissals and Resignations', 'Appointments and Executive Changes', 'Biographical Information', 'APPAREL']"
But What Do We Do With Ken?,2005-03-06,article,News,,['Dolls']
Dollar's Fall Silences Africa's Garment Factories,2005-03-12,article,Series,,"['LABOR', 'International Trade and World Market', 'Surveys and Series', 'Currency', 'Prices (Fares, Fees and Rates)', 'Textiles', 'Layoffs and Job Reductions', 'APPAREL']"
