headline,date,doc_type,material_type,section,keywords
Jewelry Design: Old and New,1978-06-15,article,Archives,,[]
Collecting,1978-06-04,article,Archives,,[]
COMMODITIES,1978-06-20,article,Archives,,[]
CURRENCY MARKETS,1978-06-23,article,Archives,,['Currency']
COMMODITIES,1978-06-03,article,Archives,,[]
COMMODITIES,1978-07-01,article,Archives,,[]
Simple Slip‐On Shoes For a Well‐Heeled Man,1978-06-27,article,Archives,,[]
COMMODITIES,1978-06-21,article,Archives,,[]
"Unfazed by Inflation, Stocks Gain",1978-06-01,article,Archives,,"['STOCKS AND BONDS (GENERAL)', 'STOCK PRICES AND TRADING VOLUME']"
"12th‐Story Burglars Get jewelry and Molds, Too",1978-06-02,article,Archives,,['Robberies and Thefts']
