headline,date,doc_type,material_type,section,keywords
"In High Prices, Moribund Mines Find a Silver Bullet",2008-04-03,article,News,,"['Travel and Vacations', 'Silver', 'Mines and Mining']"
"In high prices, moribund U.S. mines find a silver bullet",2008-04-03,article,News,,[]
U.S. stocks rise as economic growth tops estimates,2008-04-30,article,News,,[]
Three Harbors in a Rough Quarter,2008-04-06,article,News,,"['Mutual Funds', 'Stocks and Bonds']"
GE results push U.S. stocks lower,2008-04-11,article,News,,[]
"Even in a market downturn, investment gems can be found",2008-04-11,article,News,,[]
U.S. stocks mixed as investors digest weak earnings,2008-04-14,article,News,,[]
A jump in the dollar hurts commodities but lifts shares,2008-05-01,article,News,,[]
Mixed earnings reports weigh on U.S. stocks,2008-04-17,article,News,,[]
Weak earnings from Alcoa and AMD drag on Wall St.,2008-04-08,article,News,,[]
