headline,date,doc_type,material_type,section,keywords
American Topics,1993-03-29,article,,,[]
"Currents;
Teaching Esthetics To Children",1993-03-18,article,News,,"['Interior Design', 'Art', 'Children and Youth', 'Books and Literature']"
Got a Good Book? Pull Up a Chair,1993-04-01,article,News,,"['Chairs', 'BOOKMARKS']"
High-Stake Swiss Vote: Whether to Gamblea SolidImage on Big-Time Casinos,1993-03-05,article,,,[]
"SHOPPER'S WORLD;
A San Francisco Street Takes an Elegant Turn",1993-03-21,article,News,,"['Travel and Vacations', 'NYTRAVEL']"
"SHOPPER'S WORLD;
A San Francisco Street Takes an Elegant Turn",1993-03-21,article,News,,"['Travel and Vacations', 'NYTRAVEL']"
He'd Rather Quit Than Appeal,1993-03-08,article,News,,"['Suspensions, Dismissals and Resignations', 'Steroids', 'Track and Field']"
Business Digest,1993-03-27,article,Summary,,['FINANCES (PERSONAL)']
BUSINESS DIGEST,1993-03-06,article,Summary,,[]
Essay; Obey The Law Of S.& D.,1993-03-22,article,Op-Ed,,"['Reform and Reorganization', 'HEALTH INSURANCE', 'PRICES', 'Drugs (Pharmaceuticals)', 'WAGE AND PRICE CONTROLS', 'Doctors', 'Medicine and Health', 'Hospitals']"
