headline,date,doc_type,material_type,section,keywords
"Dow Is Up Again, Adding 3.41",1981-03-03,article,News,,"['Stocks and Bonds', 'Dow Jones Stock Average', 'STOCK PRICES AND TRADING VOLUME']"
"SATURDAY, MARCH 14, 1981; Companies",1981-03-14,article,News,,['NO INDEX TERMS']
"WEDNESDAY, MARCH 18, 1981; The Economy",1981-03-18,article,News,,['NO INDEX TERMS']
The Economy,1981-03-05,article,News,,['NO INDEX TERMS']
Markets,1981-03-31,article,News,,['NO INDEX TERMS']
MARKET AND BUSINESS RELIEVED,1981-04-01,article,News,,"['HEALTH, PERSONAL', 'Stocks and Bonds', 'STOCK PRICES AND TRADING VOLUME']"
The Economy,1981-03-11,article,News,,['NO INDEX TERMS']
Behind the Best Sellers; ADAM SMITH,1981-03-29,article,News,,"['Economics', 'Books and Literature']"
UNUSUAL WATCHES FIND NEW FAVOR,1981-03-01,article,News,,"['Watches and Clocks', 'Auctions', 'Antiques']"
Numismatics; NEW BOOK SPOTLIGHTS COMMEMORATIVE COINS; by Ed Reiter,1981-03-08,article,News,,"['Numismatics', 'Books and Literature']"
