headline,date,doc_type,material_type,section,keywords
"$350,000 Homes in Idaho, Tennessee and Minnesota",2019-07-10,article,News,,['Real Estate and Housing (Residential)']
Ruling Leaves Caster Semenya With Few Good Options,2019-07-31,article,News,,"['Track and Field', 'Intersex', 'Olympic Games (2020)']"
"Joe Biden, Echoing Obama, Pledges to Shore Up the Affordable Care Act",2019-07-15,article,News,,"['Health Insurance and Managed Care', 'Patient Protection and Affordable Care Act (2010)', 'Presidential Election of 2020']"
Workers in Spain’s Strawberry Fields Speak Out on Abuse,2019-07-20,article,News,,"['Agriculture and Farming', 'Migrant Labor (Agriculture)', 'Strawberries', 'Sex Crimes', 'Sexual Harassment', 'Human Trafficking']"
Mets Need to Take a Padres-Style Leap,2019-07-24,article,News,,"['Baseball', 'Trades (Sports)', 'Free Agents (Sports)']"
DealBook Briefing: Deutsche Bank’s Bloodletting May Soon Begin,2019-07-05,article,News,,['Banking and Financial Institutions']
How ‘Developer’ Became Such a Dirty Word,2019-07-29,article,News,,"['Real Estate and Housing (Residential)', 'Building (Construction)', 'Area Planning and Renewal', 'Affordable Housing', 'Urban Areas', 'Luxury Goods and Services']"
This Could Be a Rare Time When It’s Smart to Fight the Fed,2019-07-12,article,News,,"['United States Economy', 'Interest Rates', 'Stocks and Bonds', 'Recession and Depression']"
Urinary Tract Infections Affect Millions. The Cures Are Faltering.,2019-07-13,article,News,,"['Antibiotics', 'Drug Resistance (Microbial)', 'Infections', 'Research', 'Women and Girls', 'Urinary Tract', 'E Coli (Bacteria)', 'your-feed-science', 'your-feed-health']"
How ‘Oklahoma!’ Revolutionized the Cast Album,2019-07-10,article,News,,"['Theater', 'Audio Recordings, Downloads and Streaming', 'Music']"
