headline,date,doc_type,material_type,section,keywords
BUSINESS DIGEST,1984-06-15,article,Summary,,['TERMS NOT AVAILABLE']
Take the Country Out of the Colors,1984-06-15,article,News,,['TERMS NOT AVAILABLE']
"NUMISMATICS;
NEW YORK'S ASCENDANCY AS AN AUCTION CAPITAL",1984-07-01,article,News,,['TERMS NOT AVAILABLE']
"NUMISMATICS;
GRADING SERVICE UNDER FIRE",1984-06-17,article,News,,['TERMS NOT AVAILABLE']
"NUMISMATICS;
THE GARRETT COLLECTION SALE",1984-06-10,article,News,,['TERMS NOT AVAILABLE']
No Headline,1984-06-25,article,Editorial,,['TERMS NOT AVAILABLE']
HERE COMES THE NEW EQUIPMENT,1984-06-03,article,News,,['TERMS NOT AVAILABLE']
American Express Fee Rise,1984-06-19,article,News,,['TERMS NOT AVAILABLE']
DOMESTICATING THE WALKMAN,1984-06-17,article,News,,['TERMS NOT AVAILABLE']
BUSINESS DIGEST,1984-06-16,article,Summary,,['TERMS NOT AVAILABLE']
