headline,date,doc_type,material_type,section,keywords
Gold‐Mine Stocks Glitter As General Market Dips,1978-07-22,article,Archives,,"['STOCKS AND BONDS (GENERAL)', 'STOCK PRICES AND TRADING VOLUME']"
Market Place,1978-07-24,article,Archives,,"['Gold', 'Currency']"
Touring. Brooklyn's Gold Coast,1978-07-21,article,Archives,,['Housing']
COMMODITIES,1978-07-26,article,Archives,,[]
COMMODITIES,1978-07-14,article,Archives,,[]
CURRENCY MARKETS,1978-07-27,article,Archives,,"['COMMERCE', 'Currency']"
COMMODITIES,1978-07-08,article,Archives,,[]
COMMODITIES,1978-07-25,article,Archives,,['Currency']
Dow Posts Gain of 5.72; I.B.M. Rises,1978-07-29,article,Archives,,"['STOCKS AND BONDS (GENERAL)', 'STOCK PRICES AND TRADING VOLUME']"
COMMODITIES,1978-07-28,article,Archives,,[]
