headline,date,doc_type,material_type,section,keywords
"BUSINESS DIGEST TUESDAY, SEPTEMBER 4, 1984",1984-09-04,article,Summary,,['TERMS NOT AVAILABLE']
"Business Digest; WEDNESDAY, SEPTEMBER 5, 1984",1984-09-05,article,Summary,,['TERMS NOT AVAILABLE']
BUSINESS DIGEST,1984-09-29,article,Summary,,['TERMS NOT AVAILABLE']
"SATURDAY, SEPTEMBER 8, 1984",1984-09-08,article,Summary,,['TERMS NOT AVAILABLE']
"BUSINESS DIGEST FRIDAY, SEPTEMBER 21, 1984",1984-09-21,article,Summary,,['TERMS NOT AVAILABLE']
G.N.P. ESTIMATE HELPS DOLLAR HIT HIGHS AGAIN,1984-09-21,article,News,,['TERMS NOT AVAILABLE']
DOLLAR TOPS 3-MARK BARRIER,1984-09-11,article,News,,"['Records and Achievements', 'Currency']"
"NUMISMATICS;
A NEW AUCTION SEASON OPENS IN NEW YORK",1984-09-09,article,News,,"['Numismatics', 'Auctions']"
SOUTH AFRICANS HONE THEIR TACTICS AND ATTITUDES,1984-09-30,article,News,,['TERMS NOT AVAILABLE']
"SOUTH AFRICAN RITE: OLD LEADER, NEW POWERS",1984-09-15,article,News,,"['VIOLENCE', 'POLITICS AND GOVERNMENT (1983)', 'Demonstrations and Riots', 'Elections']"
