headline,date,doc_type,material_type,section,keywords
Dollar Rallies a Bit; Gold Sharply Higher,1979-09-25,article,Archives,,"['Gold', 'Currency', 'INTERNATIONAL MONETARY SYSTEM']"
COMMODITIES Closing Selloff Trims Silver and Gold Futures,1979-09-21,article,Archives,,"['Gold', 'Silver']"
Soaring Price of Silver Rouses Mining Industry,1979-10-01,article,Archives,,['Silver']
U.S. Gold Sales Tied to Dollar's Health,1979-09-22,article,Archives,,"['Gold', 'Currency', 'INTERNATIONAL MONETARY SYSTEM']"
"Belgrade: The Dollar, Gold and ‘Paper Gold’",1979-09-30,article,Archives,,[]
COMMODITIES,1979-09-20,article,Archives,,[]
CURRENCY MARKETS,1979-09-05,article,Archives,,"['Gold', 'Currency', 'INTERNATIONAL MONETARY SYSTEM']"
World Gold,1979-09-12,article,Archives,,[]
World Gold,1979-09-15,article,Archives,,[]
World Gold,1979-09-29,article,Archives,,[]
