headline,date,doc_type,material_type,section,keywords
"In gold-rush India, hotel rooms are scarce and expensive - Business - International Herald Tribune",2006-12-18,article,News,,[]
From Heavy Metal to Symphonic Rock and Holiday Gold,2006-12-18,article,News,,"['Sales', 'Rock Music', 'Music', 'Biographical Information', 'Opera', 'Recordings and Downloads (Audio)', 'Christmas']"
From Heavy Metal to Symphonic Rock and Holiday Gold,2006-12-18,article,News,,"['Opera', 'Christmas', 'Music', 'Rock Music']"
"The Rarest of Delicacies, Rarer Still",2006-12-24,article,News,,"['BELUGA STURGEON', 'International Trade and World Market', 'Caviar', 'Prices (Fares, Fees and Rates)', 'Fish and Other Marine Life']"
"The Rarest of Delicacies, Rarer Still",2006-12-24,article,News,,['Caviar']
The Lowdown on a Stylish Red,2006-12-03,article,News,,[]
Newark’s City Hall Glows After Yearlong Restoration,2006-12-22,article,News,,['Mayors']
The Lowdown on a Stylish Red,2006-12-03,article,Review,,"['Reviews', 'Wines', 'Alcoholic Beverages']"
Hedge Fund Says It Will Fight Freeport Bid for Phelps Dodge,2006-12-12,article,News,,"['Mergers, Acquisitions and Divestitures', 'Metals and Minerals', 'Copper, Brass and Bronze', 'Stocks and Bonds']"
Newark’s City Hall Glows After Yearlong Restoration,2006-12-22,article,News,,"['Mayors', 'Historic Buildings and Sites', 'Restoration and Rehabilitation', 'Finances', 'CITY HALL (NEWARK, NJ)']"
