headline,date,doc_type,material_type,section,keywords
Futures Prices Dip In Precious Metals; Copper Also Drops,1978-02-09,article,Archives,,[]
Futures Prices Dip In Cold and Silver; Coffee Moves Ahead,1978-02-15,article,Archives,,[]
Money,1978-02-08,article,Archives,,[]
Prices for Precious Metals Show Declines on a Broad Front,1978-02-23,article,Archives,,[]
Money,1978-02-25,article,Archives,,[]
Dollar Up Strongly In Tradinz Abroad,1978-02-25,article,Archives,,[]
Money,1978-02-10,article,Archives,,[]
.Metals Futures Regain Ground; Coffee and Cocoa Prices Decline,1978-02-01,article,Archives,,[]
Money,1978-02-07,article,Archives,,[]
Futures Up in Shortened New York Trading,1978-02-07,article,Archives,,[]
