headline,date,doc_type,material_type,section,keywords
Tiffany Buys Some of a Legendary Diamond Mine’s Last Finds,2023-01-22,article,News,,"['Jewels and Jewelry', 'Diamonds', 'Mines and Mining', 'your-feed-fashion']"
How a Drug Company Made $114 Billion by Gaming the U.S. Patent System,2023-01-28,article,News,,"['Humira (Drug)', 'Inventions and Patents', 'Intellectual Property', 'Drugs (Pharmaceuticals)', 'Prices (Fares, Fees and Rates)', 'Medicare', 'Suits and Litigation (Civil)', 'Health Insurance and Managed Care', 'Antitrust Laws and Competition Issues']"
"The New York Times News Quiz, January 27, 2023",2023-01-27,multimedia,Interactive Feature,,[]
The Paris Opera to Stage Its First Auction,2023-01-22,article,News,,"['Jewels and Jewelry', 'Auctions', 'your-feed-fashion']"
"Uber Doesn’t Have to Raise New York City Drivers’ Pay, Judge Rules",2023-01-06,article,News,,"['Car Services and Livery Cabs', 'Wages and Salaries', 'Taxicabs and Taxicab Drivers', 'Labor and Jobs', 'Inflation (Economics)', 'Consumer Price Index', 'Oil (Petroleum) and Gasoline']"
Mikaela Shiffrin Breaks Lindsey Vonn’s Record for World Cup Wins,2023-01-24,article,News,,"['Alpine Skiing', 'Records and Achievements', 'World Cup (Skiing)', 'Content Type: Personal Profile']"
The Chicago Home Was Designed for Parties. Then the Parties Stopped.,2023-01-24,article,News,,"['Real Estate and Housing (Residential)', 'Interior Design and Furnishings', 'Home Repairs and Improvements', 'Furniture', 'Lighting', 'Coronavirus (2019-nCoV)']"
Inside a Nuclear War Bunker Built to Save Canada’s Leaders,2023-01-25,article,News,,"['Cold War Era', 'Museums', 'Nuclear Weapons', 'Doomsday', 'Defense and Military Forces', 'Russian Invasion of Ukraine (2022)']"
Pope Francis Visits Congo: What to Know,2023-01-31,article,News,,['Forests and Forestry']
The Unlikely New TikTok Influencers: Old-School Watch Dealers,2023-02-01,article,News,,"['Watches and Clocks', 'Social Media']"
