headline,date,doc_type,material_type,section,keywords
"INVESTING;
HEDGING WITH NATURAL RESOURCES",1986-05-18,article,News,,"['Stocks and Bonds', 'INVESTMENT STRATEGIES', 'STOCK PRICES AND TRADING VOLUME']"
"NUMISMATICS;
CHINA MINT ISSUES ANOTHER PANDA COIN",1986-05-18,article,News,,"['Numismatics', 'Gold']"
TWO JEWELERS SAY GUNMEN SEIZED THEM AND $1 MILLION,1986-05-23,article,News,,"['Robberies and Thefts', 'Jewels and Jewelry', 'Threats and Threatening Messages', 'Gold', 'Kidnapping', 'Diamonds']"
PORCELAIN GROWS IN VALUE AFTER TWO CENTURIES UNDER THE SEA,1986-05-11,article,News,,"['Ships and Shipping', 'Auctions', 'PORCELAIN']"
"BUSINESS DIGEST: TUESDAY, MAY 6, 1986",1986-05-06,article,Summary,,[]
"NUMISMATICS;
MEXICO ANNOUNCES ANOTHER SILVER LIBERTAD",1986-06-01,article,News,,"['Numismatics', 'Silver']"
"NUMISMATICS;
A RARE SILVER DOLLAR TO BE AUCTIONED",1986-05-04,article,News,,"['Numismatics', 'Auctions', 'Silver']"
THE CAREFUL SHOPPER,1986-06-01,article,News,,['RETAIL STORES AND TRADE']
"BUSINESS DIGEST: TUESDAY, MAY 27, 1986",1986-05-27,article,Summary,,[]
ADJUSTING TO LOW INFLATION,1986-06-01,article,News,,"['United States Economy', 'PRICES', 'INVESTMENT STRATEGIES', 'Mutual Funds', 'Stocks and Bonds', 'INVESTMENTS']"
