headline,date,doc_type,material_type,section,keywords
Amazon Resets Its Film Operation After Rough Year at Box Office,2019-02-19,article,News,,"['Movies', 'Web-Original Programming']"
The Discount Cable and Charger Brands You Can Trust,2019-02-25,article,News,,"['Shopping and Retail', 'Computers and the Internet', 'Consumer Reviews', 'Wire and Cable', 'your-feed-wirecutter']"
"Uptown, Sackler Protests. Downtown, a Sackler Fashion Line.",2019-02-20,article,News,,"['Fashion and Apparel', 'New York Fashion Week']"
DealBook Briefing: What the State of the Union Means for Business,2019-02-06,article,News,,"['United States Economy', 'United States Politics and Government', 'State of the Union Message (US)']"
N.Y. Today: Crisis at the Federal Jail in Brooklyn,2019-02-06,article,briefing,,['Prisons and Prisoners']
Do Writers Deserve Respect? Some Say Yes,2019-02-20,article,News,,"['Writing and Writers', 'Demonstrations, Protests and Riots', 'Stonewall Riots (1969)']"
Dressing for Love and War and ‘Wheel of Fortune’,2019-02-22,article,Review,,"['Fashion and Apparel', 'your-feed-fashion', 'Milan Fashion Week']"
"In Angie Thomas’s ‘On the Come Up,’ a Young Rapper Finds Her Way",2019-02-05,article,Review,,['Books and Literature']
"Threatening U.S., Putin Promises Russians Both Missiles and Butter",2019-02-20,article,News,,"['Missiles and Missile Defense Systems', 'Arms Control and Limitation and Disarmament', 'Nuclear Weapons', 'United States Defense and Military Forces', 'Wages and Salaries']"
"Border Wall, North Korea, Chicago: Your Tuesday Evening Briefing",2019-02-26,article,briefing,,[]
