headline,date,doc_type,material_type,section,keywords
World Gold,1978-12-28,article,Archives,,[]
World Gold,1978-12-06,article,Archives,,[]
Gold Brings $214.17 at U.S. Sale,1978-12-20,article,Archives,,"['Gold', 'Currency']"
COMMODITIES,1978-12-14,article,Archives,,[]
Doubt Expressed On U. S. Report Of Missing Gold,1978-12-22,article,Archives,,['Gold']
COMMODITIES Food‐Future Prices Rise; Precious Metals Also Up,1978-12-19,article,Archives,,[]
Gold Mine Stocks Shine While Market Pauses,1978-12-07,article,Archives,,[]
Is There a Right Price for Oil?,1978-12-18,article,Archives,,"['Taxation', 'Federal Taxes (US)', 'Economic Conditions and Trends', 'Oil (Petroleum) and Gasoline', 'PRICES']"
Commodities,1978-12-11,article,Archives,,['Currency']
COMMODITIES,1978-12-28,article,Archives,,[]
