headline,date,doc_type,material_type,section,keywords
DOLLAR OFF SHARPLY IN NEW YORK,1986-01-03,article,News,,"['INTERNATIONAL MONETARY SYSTEM', 'Currency']"
"BUSINESS DIGEST: SATURDAY, JANUARY 25, 1986",1986-01-25,article,Summary,,[]
Next Week: Moment of Truth,1986-01-27,article,News,,"['INTEREST (MONEY)', 'Credit', 'Government Bonds']"
"BUSINESS DIGEST: FRIDAY, JANUARY 24, 1986",1986-01-24,article,Summary,,[]
"BUSINESS DIGEST: THURSDAY, JANUARY 9, 1986",1986-01-09,article,Summary,,[]
"BUSINESS DIGEST: TUESDAY, JANUARY 28, 1986",1986-01-28,article,Summary,,[]
"BUSINESS DIGEST: FRIDAY, JANUARY 17, 1986",1986-01-17,article,Summary,,[]
"BUSINESS DIGEST: TUESDAY, JANUARY 7, 1986",1986-01-07,article,Summary,,[]
Economic Scene; The Struggle Over Rates,1986-01-22,article,News,,"['INTEREST (MONEY)', 'Credit']"
BIG BEN GLITTERS ANEW,1986-01-26,article,News,,"['Watches and Clocks', 'Historic Buildings and Sites', 'Restoration and Rehabilitation']"
