headline,date,doc_type,material_type,section,keywords
36 Hours in Boise (and Beyond),2018-08-09,article,News,,['Travel and Vacations']
Uber Hit With Cap as New York City Takes Lead in Crackdown,2018-08-08,article,News,,"['Car Services and Livery Cabs', 'Mobile Applications', 'City Councils', 'Regulation and Deregulation of Industry']"
Ruble Tumbles as U.S. Sets Out New Sanctions on Russia,2018-08-09,article,News,,"['Economic Conditions and Trends', 'United States International Relations', 'Embargoes and Sanctions', 'Ruble (Currency)', 'Politics and Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Biological and Chemical Warfare']"
"‘Crazy Rich Asians’ Tops Box Office, Proving Power of Diversity (Again)",2018-08-19,article,News,,['Movies']
"Life in Turkey Now: Tough Talk, but Fears of Drug Shortages",2018-08-17,article,News,,"['Politics and Government', 'Economic Conditions and Trends', 'Currency', 'Banking and Financial Institutions', 'International Trade and World Market', 'Customs (Tariff)', 'Recession and Depression', 'Credit and Debt']"
Reviving a Centuries-Old Japanese Confectionery Art,2018-08-17,article,News,,"['Art', 'Candy']"
"To Reach Men, Advertisers Dial In to Sports Radio",2018-08-19,article,News,,"['Advertising and Marketing', 'Radio', 'Athletics and Sports', 'Men and Boys']"
Lionel Richie Has Some Bedding to Sell You,2018-09-01,article,News,,"['Beds and Bedding', 'Shopping and Retail', 'Celebrities', 'Pop and Rock Music']"
Why a Cap on Uber in New York Would be a Major Blow for the Ride-Hail Giant,2018-08-08,article,News,,"['Car Services and Livery Cabs', 'Wages and Salaries', 'Mobile Applications', 'Regulation and Deregulation of Industry']"
Want to Be President? Just Ask Iowans,2018-08-17,article,News,,"['Presidential Election of 2020', 'State and County Fairs', 'Midterm Elections (2018)']"
