headline,date,doc_type,material_type,section,keywords
World Gold,1980-05-23,article,Archives,,[]
World Gold,1980-05-22,article,Archives,,[]
World Gold,1980-05-24,article,Archives,,[]
INVESTING The Lasting Glow on the Gold Stocks,1980-05-04,article,Archives,,[]
COMMODITIES Grain Up Daily Limits; Gold and Platinum Rise; Wheat Up 20c a Bushel 6% Fall in Copper Output ,1980-05-06,article,Archives,,[]
"The Great Gold Rush of '80; At $500 an Ounce, the Gold Rush of 1980 Takes Off ",1980-05-28,article,Archives,,[]
NUMISMATICS; The Growing Bonanza in 'Gold Rush' Coinage,1980-05-25,article,Archives,,[]
CURRENCY MARKETS Dollar Loses Ground As Interest Rates Fall,1980-05-13,article,Archives,,[]
CURRENCY MARKETS Dollar Is Down Sharply As Interest Rates Drop,1980-05-06,article,Archives,,[]
CURRENCY MARKETS Trade News Aids Dollar; Gold Lower in New York,1980-05-29,article,Archives,,[]
