headline,date,doc_type,material_type,section,keywords
Sotheby’s to Auction Gerald Genta Watch Paintings,2022-01-27,article,News,,"['Watches and Clocks', 'Auctions']"
Readers Have Questions About Stocks. An Economist Replies.,2022-01-21,article,Op-Ed,,"['internal-sub-only-nl', 'Dividends (Finance)', 'Stocks and Bonds', 'Inflation (Economics)', 'Real Estate and Housing (Residential)']"
Medicare Proposes to Sharply Limit Coverage of the Alzheimer’s Drug Aduhelm,2022-01-11,article,News,,"['Drugs (Pharmaceuticals)', 'Aduhelm (Drug)', 'Elderly', ""Alzheimer's Disease"", 'Medicare', 'your-feed-healthcare']"
Is Government Money Creation Actually Enabling Deficit Spending?,2022-01-11,article,Op-Ed,,"['International Trade and World Market', 'Economics (Theory and Philosophy)', 'internal-sub-only-nl', 'United States Economy', 'Currency', 'Bitcoin (Currency)', 'Inflation (Economics)', 'US Dollar (Currency)', 'United States Politics and Government', 'Banking and Financial Institutions', 'Interest Rates']"
Why the Renewed Interest in Crystals? The Pandemic.,2022-01-26,article,News,,"['Jewels and Jewelry', 'Crystals', 'Luck', 'your-feed-fashion']"
"$2 Million Homes in California, Illinois and Kentucky",2022-01-26,article,News,,['Real Estate and Housing (Residential)']
What Putin Really Wants From the Ukraine Crisis,2022-01-12,article,Op-Ed,,"['Politics and Government', 'United States International Relations', 'Defense and Military Forces', 'War and Armed Conflicts', 'Embargoes and Sanctions']"
More countries shift to self-administered antigen tests in a race to stop Omicron.,2022-01-12,article,News,,"['Tests (Medical)', 'Coronavirus Omicron Variant', 'Coronavirus (2019-nCoV)']"
2022 Beijing Winter Olympics: Answers to Some Big Questions,2022-01-04,article,News,,['Olympic Games (2022)']
Damien Hirst and the Art of the Deal,2022-01-21,article,News,,"['Sculpture', 'Art', 'Content Type: Personal Profile', 'Nonfungible Tokens (NFTs)', 'Auctions']"
