headline,date,doc_type,material_type,section,keywords
OIL TOWN BOOMS WITH NEW TECHNOLOGY AND PRICES,1981-02-16,article,News,,"['PRICES', 'Oil (Petroleum) and Gasoline', 'Science and Technology', 'Economic Conditions and Trends', 'Regulation and Deregulation of Industry', 'Exploration of Resources']"
Energy,1981-02-10,article,News,,['NO INDEX TERMS']
"SATURDAY, FEBRUARY 14, 1981; The Economy",1981-02-14,article,News,,['NO INDEX TERMS']
THE OUTLOOK FOR MAJOR CURRENCIES,1981-02-08,article,News,,"['INTEREST (MONEY)', 'Currency', 'Currency']"
DOLLAR SOARS AGAIN; MARK AT 3-YEAR LOW,1981-02-04,article,News,,['Currency']
"Thursday, February 5, 1981",1981-02-05,article,News,,['NO INDEX TERMS']
Companies,1981-02-12,article,News,,['NO INDEX TERMS']
Companies,1981-02-03,article,News,,['NO INDEX TERMS']
The Economy,1981-02-27,article,News,,['NO INDEX TERMS']
The Economy,1981-02-18,article,News,,['NO INDEX TERMS']
