headline,date,doc_type,material_type,section,keywords
THE CAREFUL SHOPPER,1985-06-02,article,News,,['TERMS NOT AVAILABLE']
"FORBES 11, KREMLIN 10 IN FABERGE EGG RACE",1985-06-12,article,News,,"['Records and Achievements', 'Jewels and Jewelry', 'Auctions']"
  CHEAP PARISIAN CHIC,1985-06-16,article,News,,['APPAREL']
BUSINESS DIGEST,1985-06-28,article,Summary,,['TERMS NOT AVAILABLE']
CANNON SHELL SCORES UPSET,1985-06-24,article,News,,['TERMS NOT AVAILABLE']
PROSPECTS,1985-06-16,article,News,,['TERMS NOT AVAILABLE']
"Data Bank; June 9, 1985",1985-06-09,article,Statistics,,['TERMS NOT AVAILABLE']
BUSINESS DIGEST,1985-06-21,article,Summary,,['TERMS NOT AVAILABLE']
BUSINESS DIGEST,1985-06-27,article,Summary,,['TERMS NOT AVAILABLE']
DATA BANK,1985-06-30,article,News,,"['UNITED STATES ARMAMENT AND DEFENSE', 'World War II (1939-45)']"
