headline,date,doc_type,material_type,section,keywords
Outlook for U.S. Rate Rise Bolsters Price of Dollar; Gold Is Up to $175.375,1978-05-12,article,Archives,,[]
"WHOLESALE PRICES UP 1.3 PERCENT IN APRIL, THE MOST IN 3 YEARS",1978-05-05,article,Archives,,[]
"WHOLESALE PRICES UP 1.3 PERCENT IN APRIL, THE MOST IN 3 YEARS",1978-05-05,article,Archives,,"['Economic Conditions and Trends', 'FOOD AND GROCERY TRADE', 'PRICES']"
Gold Sold to Defend Dollar,1978-05-24,article,Archives,,"['Gold', 'Currency']"
India's Sale Of Gold Aims At Smugglers,1978-05-25,article,Archives,,[]
Dollar Stronger and Gold Gains $1,1978-05-10,article,Archives,,[]
Wholesale Price Increase Pushes Commodities Up,1978-05-05,article,Archives,,[]
A Gold‐Rush Relic Faces Bulldozers in San Francisco,1978-05-11,article,Archives,,"['OFFICE BUILDINGS AND OTHER COMMERCIAL PROPERTIES', 'Gold', 'Ships and Shipping', 'History']"
Dollar Climbs on Drop In Unemployment Rate; Gold Is Mixed in Europe,1978-05-06,article,Archives,,[]
COMMODITIES Gold Sale Spurs Rise In Metals Futures,1978-05-24,article,Archives,,[]
