headline,date,doc_type,material_type,section,keywords
The Case of the Disappearing Athletes,2018-05-29,article,News,,"['Asylum, Right of', 'Immigration and Emigration', 'Freedom of Religion']"
Met Gala 2018: See Photos From the Red Carpet ,2018-05-07,article,News,,['Fashion and Apparel']
5 Things T Editors Like Right Now,2018-05-04,article,News,,"['Art', 'Fashion and Apparel']"
Jeans of the Future,2018-05-09,article,News,,"['Fashion and Apparel', 'Shopping and Retail']"
"At Rockefeller Auction, They Came. They Bid. They Mostly Lost.",2018-05-09,article,News,,"['Art', 'Auctions', 'Antiques', 'Collectors and Collections']"
Policing Cryptocurrencies Has Become a Game of Whack-a-Mole for Regulators,2018-05-31,article,News,,"['Virtual Currency', 'Securities and Commodities Violations', 'Bitcoin (Currency)', 'Commodities', 'Stocks and Bonds']"
Advice for Renovating Your Home,2018-05-08,article,Question,,"['Home Repairs and Improvements', 'Interior Design and Furnishings']"
Forget the Kentucky Derby Prize. The Big Return on Investment Is in Breeding.,2018-05-04,article,News,,"['Horsemanship and Equestrian Events', 'Horse Racing', 'Horses', 'Dressage (Equestrian Sport)', 'Breeding of Animals', 'Kentucky Derby']"
"It Didn’t Hit $1 Billion, but Rockefeller Sale Still Set High",2018-05-12,article,News,,"['Art', 'Auctions', 'Collectors and Collections']"
The Problem With Prosecuting ‘Spoofing’,2018-05-03,article,News,,"['Securities and Commodities Violations', 'Dodd-Frank Wall Street Reform and Consumer Protection Act (2010)', 'Commodities', 'Futures and Options Trading', 'Decisions and Verdicts']"
