headline,date,doc_type,material_type,section,keywords
"Business Digest; THURSDAY, JULY 2, 1981; Markets",1981-07-02,article,News,,"['Dow Jones Stock Average', 'STOCK PRICES AND TRADING VOLUME']"
SCHEDULED AUCTIONS WILL HEAT UP COIN MARKET,1981-07-19,article,News,,"['Numismatics', 'Auctions']"
THE FUTURE OF OPEC,1981-07-07,article,Interview,,"['International Trade and World Market', 'UNITED STATES INTERNATIONAL TRADE', 'PRICES', 'Oil (Petroleum) and Gasoline', 'Stocks and Bonds', 'Production']"
Antiques; OLD SHORE STORE FILLING NEW ROLE,1981-07-05,article,News,,['Antiques']
"CHURCH FIGHTING OVER $138,000 HOARD",1981-07-08,article,News,,"['Gold', 'Religion and Churches', 'Silver']"
"Business Digest; SATURDAY, JULY 4, 1981; The Economy",1981-07-04,article,News,,['NO INDEX TERMS']
Business Forum; THE BURDEN OF FRIEDMAN'S MONETARISM,1981-07-26,article,News,,"['United States Economy', 'PRICES', 'Economics', 'Economic Conditions and Trends']"
"FOR DOMINICAN LEADER, A RARE FAREWELL TO POMP",1981-07-07,article,News,,"['Appointments and Executive Changes', 'Politics and Government', 'Economic Conditions and Trends']"
"TEXAS LIFE, CHAPIN FINALE AND THE POPS",1981-07-31,article,Review,,"['TELEVISION PROGRAMS', 'Television', 'Public Television']"
SEARCHERS QUIT TITANIC'S AREA,1981-07-20,article,News,,['Boats and Boating']
