headline,date,doc_type,material_type,section,keywords
"A Car Salesman, a Macedonian Ex-Minister and a $45 Million Mask Scheme",2020-05-26,article,News,,"['Government Contracts and Procurement', 'Protective Clothing and Gear', 'Coronavirus (2019-nCoV)', 'Defense Production Act']"
Personalization: From the Watch Dial to the Strap,2020-05-01,article,News,,"['Watches and Clocks', 'Fashion and Apparel']"
$4 Million Homes in California,2020-05-18,article,News,,['Real Estate and Housing (Residential)']
How Justin Gaethje Won the Interim Lightweight Title at U.F.C. 249,2020-05-09,article,News,,"['Coronavirus (2019-nCoV)', 'Mixed Martial Arts']"
How Paradise Went Up in Flames,2020-05-05,article,Review,,"['Books and Literature', 'Fires and Firefighters', 'Wildfires']"
‘You Never Call Us. We Didn’t Know You Cared.’,2020-05-28,article,Op-Ed,,"['Coronavirus (2019-nCoV)', 'Nursing and Nurses', 'Parenting', 'Workplace Hazards and Violations', 'Hospitals', 'Domestic Violence', 'Families and Family Life']"
Bethenny Frankel’s Dark Journey to Find Medical Masks,2020-05-21,article,News,,"['Coronavirus (2019-nCoV)', 'Masks', 'Protective Clothing and Gear', 'Frauds and Swindling']"
The Coronavirus Patient Had a Question: Don’t You Lead a Soccer Team?,2020-05-23,article,News,,"['Coronavirus (2019-nCoV)', 'Soccer']"
"Gone From Grocery Shelves, Now There’s a Mad Dash to Find Them",2020-05-11,article,News,,"['Food', 'Shutdowns (Institutional)', 'Shopping and Retail', 'Supermarkets and Grocery Stores', 'Coronavirus (2019-nCoV)', 'Shortages']"
F.D.A. Paves Way for Home Testing of Coronavirus,2020-05-07,article,News,,"['Tests (Medical)', 'Coronavirus (2019-nCoV)', 'Laboratories and Scientific Equipment', 'Medicine and Health']"
