headline,date,doc_type,material_type,section,keywords
BUSINESS Digest,1979-03-27,article,Archives,,[]
BUSINESS Digest,1979-03-24,article,Archives,,[]
BUSINESS Digest,1979-03-01,article,Archives,,['Housing']
BUSINESS Digest,1979-03-22,article,Archives,,[]
BUSINESS Digest,1979-03-20,article,Archives,,[]
BUSINESS Digest,1979-03-07,article,Archives,,[]
BUSINESS Digest,1979-03-23,article,Archives,,[]
"Expansion. 4 Years Old, Strong",1979-03-19,article,Archives,,['Economic Conditions and Trends']
CURRENCY MARKETS,1979-03-20,article,Archives,,[]
CURRENCY MARKETS Dollar Regains Ground In New York Trading,1979-03-07,article,Archives,,[]
