headline,date,doc_type,material_type,section,keywords
2 PANELS INDICT 17 MILK DEALERS IN PRICE-FIXING,1981-11-10,article,News,,"['Frauds and Swindling', 'PRICES', 'MILK AND MILK PRODUCTS']"
"TUESDAY, NOVEMBER 17, 1981; Markets",1981-11-17,article,News,,['NO INDEX TERMS']
"WEDNESDAY, NOVEMBER 25, 1981; The Economy",1981-11-25,article,News,,['NO INDEX TERMS']
"WEDNESDAY, NOVEMBER 11, 1981; The Economy",1981-11-11,article,News,,['NO INDEX TERMS']
"Business Digest; SATURDAY, NOVEMBER 21, 1981; International",1981-11-21,article,News,,['NO INDEX TERMS']
"TUESDAY, NOVEMBER 10, 1981; The Economy",1981-11-10,article,News,,['NO INDEX TERMS']
"WASHINGTON - At the midpoint between elections, Congress is always furthest from the voters. Not surprisingly, that is when the public is threatened with the worst economic policy.",1981-11-05,article,Op-Ed,,"['Standards and Standardization', 'United States Economy', 'Currency', 'Gold']"
"Business Digest; SATURDAY, NOVEMBER 28, 1981; Companies",1981-11-28,article,News,,['NO INDEX TERMS']
"TUESDAY, NOVEMBER 24, 1981; Companies",1981-11-24,article,News,,['NO INDEX TERMS']
"THURSDAY, NOVEMBER 19, 1981; The Economy",1981-11-19,article,News,,['NO INDEX TERMS']
