headline,date,doc_type,material_type,section,keywords
CRIME,1978-08-06,article,Archives,,"['BOOK REVIEWS', 'BOOK REVIEWS', 'BOOK REVIEWS', 'BOOK REVIEWS']"
BUSINESS Digest,1978-08-05,article,Archives,,['Automobiles']
DISCOVERIES,1978-08-02,article,Archives,,[]
ANTIQUES,1978-08-06,article,Archives,,[]
Study Finds Suburbanites Displacing Poor in Cities,1978-08-02,article,Archives,,[]
BUSIN Digest,1978-08-04,article,Archives,,[]
"Portuguese Revolution: Tattered Slogans, A Threadbare Economy",1978-08-08,article,Archives,,"['Economic Conditions and Trends', 'Politics and Government']"
GARDENING Lilies Have Their Day,1978-08-06,article,Archives,,[]
Home Beat,1978-08-03,article,Archives,,[]
Books: Life And Gossip In Ballet,1978-08-04,article,Archives,,"['BOOK REVIEWS', 'Dancing']"
