headline,date,doc_type,material_type,section,keywords
Sprinter Pettigrew's doping admission puts U.S. gold from Sydney Olympics at risk,2008-05-23,article,News,,[]
"As Oil Prices Soar, Restaurant Grease Thefts Rise",2008-05-30,article,News,,"['Fast Food Industry', 'Waste Materials and Disposal', 'Biodiesel Fuel', 'Robberies and Thefts']"
Stocks slip in Asia despite drop in oil,2008-05-28,article,News,,[]
"As Koons Prices Balloon, His Dallas ‘Flower’ Will Be Sold",2008-05-23,article,News,,['Art']
"As oil prices soar, restaurant grease theft rises",2008-05-30,article,News,,[]
U.S. shares drop on fears over merger outlook and as oil gains,2008-05-05,article,News,,[]
Indy Jones finds gold at global box office,2008-05-27,article,News,,[]
Chinese critical of foreign investment in mining,2008-05-12,article,News,,[]
A jump in the dollar hurts commodities but lifts shares,2008-05-01,article,News,,[]
U.S. shares slip as oil keeps climbing,2008-05-21,article,News,,[]
