headline,date,doc_type,material_type,section,keywords
CREDIT MARKETS;Budget Fight Hurts Price Of Long Bond,1996-01-24,article,News,,"['Finances', 'Interest Rates', 'Budgets and Budgeting', 'Government Bonds']"
Bargain Hunters Lift Stocks,1996-01-12,article,,,[]
Disappointing Earnings Push Stocks Lower,1996-01-26,article,News,,"[""STANDARD & POOR'S STOCKINDEX"", 'Stocks and Bonds', 'Dow Jones Stock Average']"
INVESTING IT;Bets Against Technology Pay Off for Bearish Fund,1996-01-14,article,News,,"['Mutual Funds', 'Stocks and Bonds']"
BUSINESS DIGEST,1996-01-26,article,Summary,,[]
BUSINESS DIGEST,1996-01-31,article,Summary,,[]
FUNDS WATCH;Buying at the Top? Don't Laugh. It Often Works.,1996-01-28,article,News,,"['Mutual Funds', 'Stocks and Bonds', 'Research']"
"Dow Plunges 97.19 Points And Drops Below 5,100",1996-01-11,article,News,,"['Stocks and Bonds', 'Dow Jones Stock Average']"
High-Tech Chills Shake 97 Off Dow,1996-01-11,article,,,[]
BUSINESS DIGEST,1996-01-23,article,Summary,,[]
