headline,date,doc_type,material_type,section,keywords
CURRENCY MARKETS Gold Drops by Up to $27; Dollar Ends Day Mixed; Wave of Selling Set Off Pound Rises to a High Level ,1980-10-24,article,Archives,,[]
CURRENCY MARKETS Gold Falls on Iran News; Interest Rates Lift Dollar; Rebound in New York Pound Shows Declines ,1980-11-01,article,Archives,,[]
World Gold,1980-10-02,article,Archives,,[]
World Gold,1980-10-30,article,Archives,,[]
World Gold,1980-10-21,article,Archives,,[]
World Gold,1980-10-16,article,Archives,,[]
World Gold,1980-10-03,article,Archives,,[]
World Gold,1980-10-29,article,Archives,,[]
World Gold,1980-10-23,article,Archives,,[]
World Gold,1980-10-10,article,Archives,,[]
