headline,date,doc_type,material_type,section,keywords
THE WEEK IN BUSINESS,1981-02-01,article,News,,['NO INDEX TERMS']
BRIEFS,1981-02-24,article,News,,['NO INDEX TERMS']
The Economy,1981-02-11,article,News,,['NO INDEX TERMS']
GETTING YOUR BOOKS PUT IN APPLE-PIE ORDER,1981-02-12,article,News,,"['Books and Literature', 'Libraries and Librarians']"
Children's Books,1981-02-22,article,Review,,"['Children and Youth', 'Books and Literature']"
NEW HOME FOR THE CORNER SHOP,1981-02-03,article,News,,['Philanthropy']
BUSINESS FINANCE: THE WORLD'S HIGH-FLYING STOCKS,1981-02-08,article,News,,"['STOCK MARKET AND TRADING VOLUME', 'Stocks and Bonds']"
COMPUTER ISSUES DROP AND DOW IS OFF 5.89,1981-02-13,article,News,,"['DATA PROCESSING', 'Dow Jones Stock Average', 'STOCK PRICES AND TRADING VOLUME']"
"Antiques;
NEWARK MUSEUM SLATES LECTURES FOR COLLECTORS",1981-02-15,article,News,,['Collectors and Collections']
SUPPLY SIDE SUN LIGHTS A REGANOMIC RAINBOW,1981-02-08,article,Interview,,"['United States Economy', 'Economics']"
