headline,date,doc_type,material_type,section,keywords
A Troubled Winter Olympics? We’ve Seen This Before,2014-02-18,article,News,,"['Olympic Games (2014)', 'Cold War Era']"
N.H.L. Weighs Effects of Olympics,2014-02-08,article,News,,"['Olympic Games (2014)', 'Hockey, Ice']"
Crackdown on Baby Trafficking Zeros In on Websites,2014-02-28,article,News,,"['Adoptions', 'Babies and Infants', 'E-Commerce', 'Gold', 'Instant Messaging', 'Kidnapping', 'Orphans and Orphanages']"
"In a World of Free Spirits, the Undude Is Best",2014-02-18,article,News,,"['Olympic Games (2014)', 'Freestyle Skiing']"
"Harding-Kerrigan Rivalry, by Way of ‘RuPaul’s Drag Race’",2014-02-19,article,News,,['Television']
Events and Sales Starting the Week of Feb. 20,2014-02-19,article,News,,"['Fashion and Apparel', 'Shopping and Retail']"
Restoring a Pairs Skating Dynasty,2014-02-12,article,News,,"['Olympic Games (2014)', 'Figure Skating']"
Putting Economic Data Into Context,2014-02-25,article,News,,"['Consumer Price Index', 'Prices (Fares, Fees and Rates)', 'Producer Price Index', 'Statistics', 'United States Economy']"
American’s Skeleton Run Goes Awry,2014-02-15,article,News,,"['Skeleton (Sport)', 'Olympic Games (2014)']"
Watchmakers Slow to Adopt 3-D Printing,2014-02-24,article,News,,"['Watches and Clocks', 'Luxury Goods and Services']"
