headline,date,doc_type,material_type,section,keywords
LETTERS,1979-07-22,article,Archives,,"['Gold', 'Economic Conditions and Trends', 'Oil (Petroleum) and Gasoline', 'Currency', 'INTERNATIONAL MONETARY SYSTEM', 'Energy and Power']"
COMMODITIES,1979-07-17,article,Archives,,['Energy and Power']
CURRENCY MARKETS,1979-07-21,article,Archives,,['Gold']
COMMODITIES,1979-07-19,article,Archives,,[]
CURRENCY MARKETS,1979-07-06,article,Archives,,"['Gold', 'Oil (Petroleum) and Gasoline', 'Currency', 'INTERNATIONAL MONETARY SYSTEM']"
CURRENCY MARKETS,1979-07-17,article,Archives,,"['Gold', 'Currency', 'INTERNATIONAL MONETARY SYSTEM']"
COMMODITIES,1979-07-27,article,Archives,,[]
Metals Futures in Major Slide,1979-07-31,article,Archives,,"['Gold', 'Silver']"
"At $300, ‘a Thoroughly Respectable Investment’",1979-07-22,article,Archives,,"['Currency', 'INTERNATIONAL MONETARY SYSTEM']"
INVESTING,1979-07-01,article,Archives,,[]
