headline,date,doc_type,material_type,section,keywords
Stocks Down in Tokyo,1987-11-07,article,News,,"['Stocks and Bonds', 'STOCK PRICES AND TRADING VOLUME']"
Quiet Day for the Dollar As Budget Talks Go On,1987-11-14,article,News,,"['FUTURES TRADING', 'Currency']"
Dollar Up After Fall To Lows,1987-11-04,article,News,,"['INTERNATIONAL MONETARY SYSTEM', 'Currency']"
WASHINGTON SEEMS CONTENT OVER FALL STOCK PRICES ALSO DROP,1987-12-01,article,News,,"['Recession and Depression', 'INTERNATIONAL MONETARY SYSTEM', 'United States Economy', 'Finances', 'Currency', 'Budgets and Budgeting', 'Stocks and Bonds']"
"BUSINESS DIGEST: SATURDAY, NOVEMBER 7, 1987",1987-11-07,article,Summary,,[]
"BUSINESS DIGEST: SATURDAY, NOVEMBER 28, 1987",1987-11-28,article,Summary,,['News and News Media']
Dollar Low Vs. the Yen And Mark,1987-11-03,article,News,,"['INTERNATIONAL MONETARY SYSTEM', 'Currency']"
"BUSINESS DIGEST: SATURDAY, NOVEMBER 14, 1987",1987-11-14,article,Summary,,[]
"BUSINESS DIGEST: TUESDAY, DECEMBER 1, 1987",1987-12-01,article,Summary,,[]
"BUSINESS DIGEST: WEDNESDAY, NOVEMBER 4, 1987",1987-11-04,article,Summary,,[]
