headline,date,doc_type,material_type,section,keywords
Index Reaches 3 1/2-Year High In Broad Commodities Rally,1994-05-24,article,News,,"['PRICES', 'Oil (Petroleum) and Gasoline', 'FUTURES TRADING', 'Juices', 'Oranges']"
Dow Declines by 23.94 in Light Trading,1994-05-24,article,News,,"['Stocks and Bonds', 'Dow Jones Stock Average']"
Business Digest,1994-05-07,article,Summary,,['NO INDEX TERMS']
At the Bar; Are you a million-dollar advocate? To brag about it without tackiness will cost you $300.,1994-05-06,article,News,,"['LAWYERS', 'Suits and Litigation', 'FEES (PROFESSIONAL)', 'Legal Profession']"
THE MEDIA BUSINESS: Advertising; Renewed marketing efforts for the South African Krugerrand will play down the political.,1994-05-03,article,News,,"['SANCTIONS (ECONOMIC)', 'ADVERTISING', 'Gold', 'KRUGERRANDS', 'SOUTH AFRICA-INTERNATIONAL RELATIONS-US']"
Stocks Drop on Report Of Additional New Jobs,1994-05-07,article,News,,"['Commodities', 'Gold', 'Stocks and Bonds']"
Flashes in the Pan,1994-05-01,article,Review,,"['BOOK REVIEWS', 'Gold']"
Washington Trolley Links Major Sights,1994-05-08,article,News,,"['TROLLEY CARS', 'NYTRAVEL', 'Travel and Vacations']"
FIRST COLUMN : A Thin Line Twixt Guru And Con Man,1994-05-07,article,,,[]
NEW YORKERS & CO.,1994-05-15,article,News,,[]
