headline,date,doc_type,material_type,section,keywords
CURRENCY MARKETS Recent Gold Slide Is Tied To Selling From Mideast; Uncertainty on British Policies Gold Disinvestment in Hong Kong Gold Recovers in U.S. ,1980-11-12,article,Archives,,[]
"CURRENCY MARKETS Gold Tumbles, Dollar Up On Rise in Prime Rate",1980-11-07,article,Archives,,[]
CURRENCY MARKETS Dollar Slips in London; Gold Gains in New York,1980-11-26,article,Archives,,[]
"Dollar, Defense Stocks And Gold Gain in Europe; Some Slippage in Late Trading ",1980-11-06,article,Archives,,[]
CURRENCY MARKETS Gold Off $8 in New York; Dollar Is Mostly Lower; Bullion Gains in Zurich ,1980-11-14,article,Archives,,[]
"COMMODITIES Livestock Prices Lower In Seasonal Realignment; Swings in Grain, Soybean Prices Gold Closes Lower ",1980-11-22,article,Archives,,[]
"COMMODITIES Grain and Soybeans Up; Gold, Silver Also Rise",1980-11-19,article,Archives,,[]
CURRENCY MARKETS Gold Falls on Iran News; Interest Rates Lift Dollar; Rebound in New York Pound Shows Declines ,1980-11-01,article,Archives,,[]
CURRENCY MARKETS Gold Jumps Sharply While Dollar Is Mixed; Bullion Volatile Dollar Down in Paris ,1980-11-13,article,Archives,,[]
World Gold,1980-11-29,article,Archives,,[]
