headline,date,doc_type,material_type,section,keywords
BUSINESS DIGEST,1990-11-20,article,Summary,,['NO INDEX TERMS']
BUSINESS DIGEST,1990-11-28,article,Summary,,['NO INDEX TERMS']
BUSINESS DIGEST,1990-11-16,article,News,,['NO INDEX TERMS']
BUSINESS DIGEST,1990-11-29,article,Summary,,['NO INDEX TERMS']
BUSINESS DIGEST,1990-11-22,article,Summary,,['NO INDEX TERMS']
BUSINESS DIGEST,1990-11-15,article,Summary,,['NO INDEX TERMS']
BUSINESS DIGEST,1990-11-24,article,Summary,,['NO INDEX TERMS']
Q and A,1990-11-04,article,Question,,['Travel and Vacations']
By Design; Dressed-Up Legs,1990-11-20,article,News,,['APPAREL']
Where to Find It; Books Whose Covers Are the Story,1990-11-22,article,News,,"['Leather and Leather Goods', 'Books and Literature', 'REPAIR SERVICES']"
