headline,date,doc_type,material_type,section,keywords
The Value of Unused Tickets? Airlines Won’t Say,2014-04-22,article,News,,"['Airlines and Airplanes', 'Prices (Fares, Fees and Rates)', 'Airport Security', 'Airports']"
"House Hunting in ... Byron Bay, Australia",2014-04-02,article,News,,['Real Estate and Housing (Residential)']
"Michelle Obama’s Met Plans, Lupita Nyong’o’s Newest “Award” and the Rise of Faux Shopping",2014-04-25,article,News,,['Fashion and Apparel']
An Early Skyscraper Becomes a Hotel With a View,2014-04-30,article,News,,"['Hotels and Travel Lodgings', 'Real Estate (Commercial)', 'Real Estate and Housing (Residential)']"
"Despite Slowdown in China, Rio Tinto Stays Committed to Mining Plans",2014-04-02,article,News,,"['Mines and Mining', 'Aluminum', 'Metals and Minerals', 'Steel and Iron']"
Countdown to 2014 World Cup in Brazil: Day 63,2014-04-10,article,News,,"['World Cup 2014 (Soccer)', 'Soccer', 'Officiating (Sports)']"
Still a Wild Child After Reform School,2014-04-04,article,Review,,['Automobiles']
"A Ghost Town, Going Green",2014-05-01,article,News,,"['Alternative and Renewable Energy', 'Global Warming', 'Solar Energy', 'Wind Power', 'Communes']"
"For New York City Doormen, Some Closed Doors",2014-04-10,article,News,,"['Doormen', 'Organized Labor', 'Real Estate and Housing (Residential)', 'Building Service Employees']"
Your Monday Briefing,2014-04-14,article,News,,[]
