headline,date,doc_type,material_type,section,keywords
"Business Digest WEDNESDAY, APRIL 22, 1981; Companies",1981-04-22,article,News,,['NO INDEX TERMS']
MARKET AND BUSINESS RELIEVED,1981-04-01,article,News,,"['HEALTH, PERSONAL', 'Stocks and Bonds', 'STOCK PRICES AND TRADING VOLUME']"
"Business Digest; SATURDAY, APRIL 25, 1981; The Economy",1981-04-25,article,News,,['NO INDEX TERMS']
"WEDNESDAY, APRIL 8, 1981; The Economy",1981-04-08,article,News,,['NO INDEX TERMS']
"SATURDAY, APRIL 11, 1981; The Economy",1981-04-11,article,News,,['NO INDEX TERMS']
"Business Digest; FRIDAY, APRIL 3, 1981; The Economy",1981-04-03,article,News,,['NO INDEX TERMS']
Homestake Mining Buys Out Partner,1981-04-08,article,News,,"['Uranium', 'Mines and Mining', 'Mergers, Acquisitions and Divestitures', 'Gold']"
Metropolitan Diary; THE COS COB GENERATOR POEM Hudson Harlem NewHaven Hudson Harlem NewHaven Hudson Harlem NewHaven Hudson Harlem NewHaven Hudson Harlem NewHaven Hudson Harlem NewHaven Hudson Harlem NewHaven Hudson Harlem NewHaven Hudson Harlem NewHaven Hudson Harlem NewHaven HudsonHarlemNewHaven Grand Central/finally.; CHET MOSS,1981-04-22,article,News,,['NO INDEX TERMS']
Manhattan Walking Tours Get Into Full Stride,1981-04-24,article,News,,"['Walking', 'RECREATION AND LEISURE', 'History']"
Dining Out; CHINESE FOOD IN A TASTEFUL SETTING; BY FLORENCE FABRICANT,1981-04-05,article,Review,,['BARS AND RESTAURANTS']
