headline,date,doc_type,material_type,section,keywords
What Plunge? September Is Good to Wall Street,2007-09-28,article,News,,"['United States Economy', 'Dow Jones Stock Average', 'Stocks and Bonds']"
Dollar Remains at Low Ebb ,2007-09-21,article,News,,"['United States Economy', 'Currency', 'Economic Conditions and Trends']"
Value of dollar falls to new low against the euro,2007-09-20,article,News,,[]
Dollar Falls to New Low Against the Euro,2007-09-21,article,News,,"['United States Economy', 'Currency', 'Economic Conditions and Trends']"
"Bernanke, the Fed and 2008",2007-09-09,article,News,,"['Presidential Election of 2008', 'Economic Conditions and Trends']"
Newcrest to Sell $1.6 Billion in Stock,2007-09-10,article,News,,[]
Off the Charts: How have stocks done this decade? Don't ask,2007-09-08,article,News,,[]
Not the Decade to Go Shopping With a Wallet Full of Stocks,2007-09-08,article,News,,"['Stocks and Bonds', 'Economic Conditions and Trends']"
Euro Reaches All-Time High Against Dollar,2007-09-20,article,News,,"['Currency', 'Economic Conditions and Trends']"
Trunk Show,2007-09-06,article,News,,"['Gold', 'APPAREL', 'Design', 'Wood and Wood Products']"
